tcp.srcport,tcp.dstport,tcp.seq,tcp.ack,tcp.flags,tcp.len,tcp.window_size
443,54200,45467,3229,0x0010,1460,501
54200,443,3229,46927,0x0010,0,517
443,54200,46927,3229,0x0018,1460,501
443,54200,48387,3229,0x0018,1198,501
443,54200,49585,3229,0x0010,1460,501
54200,443,3229,51045,0x0010,0,517
443,54200,51045,3229,0x0018,1460,501
54200,443,3229,52505,0x0010,0,517
443,54200,52505,3229,0x0018,1198,501
443,54200,53703,3229,0x0010,1460,501
54200,443,3229,55163,0x0010,0,517
443,54200,55163,3229,0x0018,1460,501
54200,443,3229,56623,0x0010,0,517
443,54200,56623,3229,0x0010,0,501
443,54200,56623,3229,0x0010,1460,501
443,54200,58083,3229,0x0018,1460,501
54200,443,3229,59543,0x0010,0,517
443,54200,59543,3229,0x0018,1165,501
54200,443,3229,60708,0x0018,406,512
443,54200,60708,3635,0x0010,0,501
443,54200,60708,3635,0x0018,33,501
54200,443,3635,60741,0x0010,0,512
443,54200,60741,3635,0x0018,404,501
443,54323,2583594,95523,0x0010,1460,33
443,54323,2585054,95523,0x0010,1460,33
54323,443,95523,2586514,0x0010,0,257
443,54323,2586514,95523,0x0018,1209,33
443,54323,2587723,95523,0x0010,1460,33
443,54323,2589183,95523,0x0010,1460,33
54323,443,95523,2590643,0x0010,0,257
443,54323,2590643,95523,0x0018,1209,33
54323,443,95523,2591852,0x0010,0,252
54200,443,3635,61145,0x0018,592,517
443,54323,2590643,95523,0x0018,1209,33
54323,443,95523,2591852,0x0010,0,252
443,54200,61145,3635,0x0018,1414,501
443,54323,2591852,95523,0x0010,1460,33
54200,443,4227,62559,0x0018,407,511
443,54323,2593312,95523,0x0010,1460,33
54323,443,95523,2594772,0x0010,0,257
443,54323,2594772,95523,0x0010,1460,33
443,54323,2596232,95523,0x0010,1460,33
54323,443,95523,2597692,0x0010,0,257
443,54323,2597692,95523,0x0018,1460,33
443,54323,2599152,95523,0x0010,1460,33
54323,443,95523,2600612,0x0010,0,257
54200,443,3635,62559,0x0018,999,511
443,54323,2600612,95523,0x0010,1460,33
443,54323,2602072,95523,0x0010,1460,33
443,54323,2603532,95523,0x0010,1460,33
443,54323,2604992,95523,0x0018,1460,33
54323,443,95523,2606452,0x0010,0,257
443,54323,2607912,95523,0x0010,1460,33
443,54323,2609372,95523,0x0010,1460,33
443,54323,2610832,95523,0x0010,1460,33
443,54323,2612292,95523,0x0018,1460,33
443,54323,2613752,95523,0x0010,1460,33
443,54323,2615212,95523,0x0010,1460,33
443,54323,2616672,95523,0x0010,1460,33
443,54323,2618132,95523,0x0010,1460,33
443,54323,2619592,95523,0x0018,1122,33
443,54200,62559,4227,0x0018,33,501
443,54323,2619592,95523,0x0018,1122,33
443,54323,2620714,95523,0x0010,1460,33
443,54323,2622174,95523,0x0010,1460,33
443,54323,2623634,95523,0x0018,1241,33
443,54323,2624875,95523,0x0010,1460,33
443,54323,2626335,95523,0x0010,1460,33
443,54323,2627795,95523,0x0010,1460,33
443,54323,2629255,95523,0x0010,1460,33
443,54323,2630715,95523,0x0018,1460,33
443,54323,2632175,95523,0x0010,1460,33
443,54323,2633635,95523,0x0010,1460,33
443,54323,2635095,95523,0x0010,1460,33
443,54323,2636555,95523,0x0010,1460,33
443,54323,2638015,95523,0x0018,1460,33
443,54323,2639475,95523,0x0010,1460,33
443,54323,2640935,95523,0x0018,531,33
443,54323,2641466,95523,0x0010,1460,33
443,54323,2642926,95523,0x0010,1460,33
443,54323,2644386,95523,0x0010,1460,33
443,54323,2645846,95523,0x0010,1460,33
443,54323,2647306,95523,0x0018,1460,33
443,54323,2648766,95523,0x0010,1460,33
443,54323,2650226,95523,0x0010,1460,33
443,54323,2651686,95523,0x0010,1460,33
443,54323,2653146,95523,0x0010,1460,33
443,54323,2654606,95523,0x0018,1460,33
443,54323,2656066,95523,0x0010,1460,33
443,54323,2657526,95523,0x0010,1460,33
443,54323,2658986,95523,0x0010,1460,33
443,54323,2660446,95523,0x0018,118,33
443,54323,2660564,95523,0x0010,1460,33
443,54323,2662024,95523,0x0010,1460,33
443,54323,2663484,95523,0x0010,1460,33
443,54323,2664944,95523,0x0018,1460,33
443,54200,62592,4227,0x0018,404,501
443,54323,2666404,95523,0x0010,1460,33
443,54323,2667864,95523,0x0010,1460,33
443,54323,2669324,95523,0x0010,1460,33
443,54323,2670784,95523,0x0018,1460,33
443,54200,62996,4634,0x0018,33,501
443,54200,63029,4634,0x0010,0,501
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54200,443,4634,62592,0x0010,0,517
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54323,443,95523,2606452,0x0010,0,257
54200,443,4634,63029,0x0010,0,515
54200,443,4634,63029,0x0018,593,515
443,54323,2606452,95523,0x0010,1460,33
54323,443,95523,2672244,0x0010,0,257
443,54323,2672244,95523,0x0010,1460,33
443,54323,2673704,95523,0x0010,1460,33
443,54323,2675164,95523,0x0010,1460,33
54323,443,95523,2676624,0x0010,0,257
443,54323,2676624,95523,0x0010,1460,33
54323,443,95523,2678084,0x0010,0,257
443,54323,2678084,95523,0x0018,1460,33
443,54323,2679544,95523,0x0010,1460,33
443,54323,2681004,95523,0x0010,1460,33
443,54323,2682464,95523,0x0010,1460,33
54323,443,95523,2683924,0x0010,0,257
443,54323,2683924,95523,0x0010,1460,33
443,54323,2685384,95523,0x0018,1460,33
54323,443,95523,2686844,0x0010,0,257
443,54323,2686844,95523,0x0010,1460,33
443,54323,2688304,95523,0x0010,1460,33
54323,443,95523,2689764,0x0010,0,257
443,54323,2689764,95523,0x0010,1460,33
443,54323,2691224,95523,0x0010,1460,33
443,54323,2692684,95523,0x0018,1460,33
54323,443,95523,2694144,0x0010,0,257
443,54323,2694144,95523,0x0010,1460,33
54323,443,95523,2695604,0x0010,0,257
443,54323,2695604,95523,0x0010,1460,33
443,54323,2697064,95523,0x0010,1460,33
443,54323,2698524,95523,0x0010,1460,33
443,54323,2699984,95523,0x0018,1460,33
54323,443,95523,2701444,0x0010,0,257
443,54323,2701444,95523,0x0010,1460,33
443,54323,2702904,95523,0x0010,1460,33
443,54323,2704364,95523,0x0010,1460,33
54323,443,95523,2705824,0x0010,0,257
443,54323,2705824,95523,0x0010,1460,33
54323,443,95523,2707284,0x0010,0,257
443,54323,2707284,95523,0x0018,1460,33
443,54323,2708744,95523,0x0010,1460,33
54323,443,95523,2710204,0x0010,0,257
443,54323,2710204,95523,0x0010,1460,33
443,54323,2711664,95523,0x0010,1460,33
443,54323,2713124,95523,0x0010,1460,33
54323,443,95523,2714584,0x0010,0,257
443,54323,2714584,95523,0x0018,1460,33
54323,443,95523,2716044,0x0010,0,257
443,54323,2716044,95523,0x0010,1460,33
443,54323,2717504,95523,0x0010,1460,33
443,54323,2718964,95523,0x0010,1460,33
54323,443,95523,2720424,0x0010,0,257
443,54323,2720424,95523,0x0010,1460,33
54323,443,95523,2721884,0x0010,0,257
443,54323,2721884,95523,0x0018,1460,33
443,54323,2723344,95523,0x0010,1460,33
443,54323,2724804,95523,0x0010,1460,33
54323,443,95523,2726264,0x0010,0,257
443,54323,2726264,95523,0x0010,1460,33
443,54323,2727724,95523,0x0010,1460,33
443,54323,2729184,95523,0x0018,1460,33
443,54323,2730644,95523,0x0010,1460,33
54323,443,95523,2732104,0x0010,0,257
443,54323,2732104,95523,0x0010,1460,33
54323,443,95523,2733564,0x0010,0,257
443,54323,2733564,95523,0x0010,1460,33
443,54323,2735024,95523,0x0010,1460,33
443,54323,2736484,95523,0x0018,1460,33
443,54200,62996,4634,0x0018,33,501
54200,443,5227,63029,0x0010,0,515
54323,443,95523,2737944,0x0010,0,257
443,54200,63029,5227,0x0010,0,501
443,54200,63029,5227,0x0018,33,501
443,54323,2737944,95523,0x0010,1460,33
443,54323,2739404,95523,0x0010,1460,33
443,54323,2740864,95523,0x0018,1460,33
54323,443,95523,2742324,0x0010,0,257
443,54323,2742324,95523,0x0010,1460,33
443,54323,2743784,95523,0x0010,1460,33
443,54323,2745244,95523,0x0018,1460,33
54323,443,95523,2746704,0x0010,0,257
54200,443,5227,63062,0x0010,0,515
443,54323,2746704,95523,0x0010,1460,33
54323,443,95523,2748164,0x0010,0,257
443,54323,2748164,95523,0x0010,1460,33
443,54323,2749624,95523,0x0018,1460,33
443,54323,2751084,95523,0x0010,1460,33
54323,443,95523,2752544,0x0010,0,257
443,54323,2752544,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2758384,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2759844,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2761304,95523,0x0010,1460,33
443,54323,2762764,95523,0x0010,1460,33
443,54323,2764224,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2765684,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2767144,95523,0x0018,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2768604,95523,0x0018,1460,33
443,54323,2770064,95523,0x0010,1460,33
443,54323,2771524,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2772984,95523,0x0018,380,33
443,54323,2773364,95523,0x0010,1460,33
443,54323,2774824,95523,0x0010,1460,33
443,54323,2776284,95523,0x0010,1460,33
443,54323,2777744,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2779204,95523,0x0018,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2780664,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2782124,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2783584,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2785044,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2786504,95523,0x0018,1460,33
443,54323,2787964,95523,0x0010,1460,33
443,54323,2789424,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2790884,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2792344,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2793804,95523,0x0018,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2795264,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2796724,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2798184,95523,0x0010,1460,33
443,54323,2799644,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2801104,95523,0x0018,1460,33
443,54323,2802564,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2804024,95523,0x0010,1460,33
443,54323,2805484,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2806944,95523,0x0010,1460,33
443,54323,2808404,95523,0x0018,1460,33
443,54323,2809864,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2811324,95523,0x0010,1460,33
443,54323,2812784,95523,0x0010,1460,33
443,54323,2814244,95523,0x0010,1460,33
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
54323,443,95523,2754004,0x0010,0,257
443,54323,2815704,95523,0x0018,1460,33
54323,443,95523,2754004,0x0010,0,257
443,54323,2754004,95523,0x0010,1460,33
443,54323,2755464,95523,0x0010,1460,33
54323,443,95523,2755464,0x0010,0,257
54323,443,95523,2756924,0x0010,0,257
443,54323,2756924,95523,0x0010,1460,33
443,54323,2817164,95523,0x0010,1460,33
54323,443,95523,2817164,0x0010,0,257
54323,443,95523,2818624,0x0010,0,257
443,54323,2818624,95523,0x0010,1460,33
443,54323,2820084,95523,0x0018,1172,33
54323,443,95523,2821256,0x0010,0,257
443,54323,2821256,95523,0x0010,1460,33
443,54323,2822716,95523,0x0010,1460,33
54323,443,95523,2824176,0x0010,0,257
443,54323,2824176,95523,0x0010,1460,33
443,54323,2825636,95523,0x0010,1460,33
443,54323,2827096,95523,0x0010,1460,33
443,54323,2828556,95523,0x0018,1460,33
443,54323,2830016,95523,0x0010,1460,33
443,54323,2831476,95523,0x0010,1460,33
54323,443,95523,2832936,0x0010,0,257
443,54323,2832936,95523,0x0010,1460,33
443,54323,2834396,95523,0x0010,1460,33
54323,443,95523,2835856,0x0010,0,257
443,54323,2835856,95523,0x0018,1460,33
443,54323,2837316,95523,0x0010,1460,33
54323,443,95523,2838776,0x0010,0,257
54177,443,1995,40999,0x0018,57,1031
443,54323,2840236,95523,0x0010,1460,33
54323,443,95523,2838776,0x0010,0,257
443,54323,2844616,95523,0x0010,1460,33
443,54323,2846076,95523,0x0018,281,33
443,54323,2846357,95523,0x0010,1460,33
443,54323,2847817,95523,0x0010,1460,33
443,54323,2849277,95523,0x0010,1460,33
443,54323,2850737,95523,0x0018,5,33
443,54323,2850742,95523,0x0010,1460,33
443,54323,2852202,95523,0x0010,1460,33
443,54323,2853662,95523,0x0010,1460,33
443,54323,2855122,95523,0x0018,5,33
443,54323,2855127,95523,0x0010,1460,33
443,54323,2856587,95523,0x0010,1460,33
443,54323,2858047,95523,0x0010,1460,33
443,54323,2859507,95523,0x0018,5,33
443,54323,2859512,95523,0x0010,1460,33
443,54323,2860972,95523,0x0010,1460,33
443,54323,2862432,95523,0x0010,1460,33
443,54323,2863892,95523,0x0018,5,33
443,54323,2863897,95523,0x0010,1460,33
443,54323,2865357,95523,0x0010,1460,33
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
443,54323,2868277,95523,0x0018,5,33
443,54323,2868282,95523,0x0010,1460,33
443,54323,2869742,95523,0x0010,1460,33
443,54323,2871202,95523,0x0010,1460,33
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
443,54323,2872662,95523,0x0018,5,33
54323,443,95523,2838776,0x0010,0,257
443,54323,2872667,95523,0x0010,1460,33
54323,443,95523,2838776,0x0010,0,257
443,54323,2874127,95523,0x0010,1460,33
54323,443,95523,2838776,0x0010,0,257
54177,443,1995,40999,0x0018,57,1031
443,54323,2877047,95523,0x0018,5,33
443,54323,2877052,95523,0x0010,1460,33
443,54323,2878512,95523,0x0010,1460,33
443,54323,2879972,95523,0x0010,1460,33
443,54323,2881432,95523,0x0018,37,33
443,54323,2881469,95523,0x0010,1460,33
443,54323,2882929,95523,0x0010,1460,33
443,54323,2884389,95523,0x0010,1460,33
443,54323,2885849,95523,0x0018,37,33
443,54323,2885886,95523,0x0010,1460,33
443,54323,2887346,95523,0x0010,1460,33
443,54323,2888806,95523,0x0010,1460,33
443,54323,2890266,95523,0x0018,37,33
443,54323,2890303,95523,0x0010,1460,33
443,54323,2891763,95523,0x0010,1460,33
443,54323,2838776,95523,0x0010,1460,33
443,54323,2893223,95523,0x0010,1460,33
443,54323,2894683,95523,0x0010,1460,33
443,54323,2896143,95523,0x0010,1460,33
443,54323,2897603,95523,0x0010,1460,33
443,54323,2899063,95523,0x0010,1460,33
443,54323,2900523,95523,0x0010,1460,33
443,54323,2901983,95523,0x0010,1460,33
443,54323,2841696,95523,0x0010,1460,33
443,54323,2843156,95523,0x0018,1460,33
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2838776,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2841696,0x0010,0,257
54323,443,95523,2843156,0x0010,0,257
54323,443,95523,2866817,0x0010,0,257
443,54177,40999,2052,0x0018,46,6143
443,54323,2866817,95523,0x0010,1460,33
54323,443,95523,2875587,0x0010,0,257
54177,443,2052,41045,0x0010,0,1031
443,54323,2875587,95523,0x0010,1460,33
54323,443,95523,2903443,0x0010,0,257
443,54177,41045,2052,0x0010,0,6143
443,54323,2903443,95523,0x0010,1460,33
443,54323,2904903,95523,0x0010,1460,33
54323,443,95523,2906363,0x0010,0,257
443,54323,2906363,95523,0x0018,1125,33
443,54323,2907488,95523,0x0010,1460,33
443,54323,2908948,95523,0x0010,1460,33
54323,443,95523,2910408,0x0010,0,257
443,54323,2910408,95523,0x0010,1460,33
54323,443,95523,2911868,0x0010,0,257
443,54323,2911868,95523,0x0010,1460,33
443,54323,2913328,95523,0x0010,1460,33
443,54323,2914788,95523,0x0018,1460,33
443,54323,2916248,95523,0x0010,1460,33
443,54323,2917708,95523,0x0010,1460,33
443,54323,2919168,95523,0x0010,1460,33
54323,443,95523,2920628,0x0010,0,257
443,54323,2920628,95523,0x0018,583,33
443,54177,40999,2052,0x0018,46,6143
54177,443,2052,41045,0x0010,0,1031
54323,443,95523,2921211,0x0010,0,254
443,54323,2921211,95523,0x0010,1460,33
443,54323,2922671,95523,0x0010,1460,33
54323,443,95523,2924131,0x0010,0,257
443,54323,2924131,95523,0x0010,1460,33
443,54323,2925591,95523,0x0018,69,33
54323,443,95523,2925660,0x0010,0,257
443,54323,2925660,95523,0x0010,1460,33
443,54323,2927120,95523,0x0010,1460,33
54323,443,95523,2928580,0x0010,0,257
443,54323,2928580,95523,0x0010,1460,33
443,54323,2930040,95523,0x0018,69,33
54323,443,95523,2930109,0x0010,0,257
443,54323,2930109,95523,0x0010,1460,33
443,54323,2931569,95523,0x0010,1460,33
54323,443,95523,2933029,0x0010,0,257
443,54323,2933029,95523,0x0010,1460,33
443,54323,2934489,95523,0x0018,69,33
54323,443,95523,2934558,0x0010,0,257
443,54323,2934558,95523,0x0010,1460,33
443,54323,2936018,95523,0x0010,1460,33
54323,443,95523,2937478,0x0010,0,257
443,54323,2937478,95523,0x0010,1460,33
443,54323,2938938,95523,0x0018,69,33
54323,443,95523,2939007,0x0010,0,257
443,54323,2939007,95523,0x0010,1460,33
54323,443,95523,2940467,0x0010,0,257
443,54323,2941927,95523,0x0010,1460,33
443,54323,2943387,95523,0x0018,69,33
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
443,54323,2946376,95523,0x0010,1460,33
443,54323,2947836,95523,0x0018,69,33
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
443,54323,2949365,95523,0x0010,1460,33
443,54323,2950825,95523,0x0010,1460,33
443,54323,2952285,95523,0x0018,69,33
443,54323,2952354,95523,0x0010,1460,33
443,54323,2953814,95523,0x0010,1460,33
443,54323,2955274,95523,0x0010,1460,33
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
443,54323,2956734,95523,0x0018,58,33
54323,443,95523,2940467,0x0010,0,257
443,54323,2947905,95523,0x0010,1460,33
443,54323,2956792,95523,0x0010,1460,33
443,54323,2958252,95523,0x0010,1460,33
443,54323,2959712,95523,0x0010,1460,33
443,54323,2961172,95523,0x0018,101,33
443,54323,2961273,95523,0x0010,1460,33
54323,443,95523,2940467,0x0010,0,257
54323,443,95523,2940467,0x0010,0,257
